Date_Time,JP_Morgan,Aflac,American_International_Group,Caterpillar,3M,Exxon,American_Express,Nextera,Qualcomm,Broadcom,Cisco,Square,Apple,Facebook,Nasdaq_Inc
9/2/2020,101.65,36.9,29.83,149.27,169.51,39.19,104.4,72.07,123.18,375.01,42.42,162.88,131.4,302.5,45.76
9/3/2020,101.33,36.94,29.4,146.76,166.31,39.11,104.46,70.15,116.43,352.09,40.95,152.86,120.88,291.12,44.42
9/4/2020,103.52,37.86,29.8,148.18,165.77,39.08,105.67,69.33,115.97,362.95,40.82,146.39,120.96,282.73,43.43
9/8/2020,99.92,36.94,28.89,148.52,163.17,38.18,103.67,69.48,109.77,350.54,40,139.11,112.82,271.16,42.15
9/9/2020,100.87,37.04,29.15,152.69,165.7,37.95,103.78,70.59,114.02,360.03,40.13,144.21,117.32,273.72,43.06
9/10/2020,99.83,36.21,28.16,149.86,163.15,37,102.77,69.23,112.44,357.08,39.57,141.07,113.49,268.09,41.64
9/11/2020,101.07,36.39,28.4,153.83,166.17,36.9,103.36,69.54,113.42,359.7,39.88,137.45,112,266.61,41.9
9/14/2020,102.47,37.07,29.4,153.51,168.46,36.66,107.27,70.48,113.46,362.2,40.37,144.4,115.36,266.15,42.33
9/15/2020,99.28,36.69,28.93,148.6,166.57,36.27,106.68,73.93,116.58,366.91,40.6,154.5,115.54,272.42,42.72
9/16/2020,99.7,37.21,29.77,151.11,169.51,37.81,105.98,70.09,114.56,367.04,40.42,151.05,112.13,263.52,42.43
9/17/2020,98.56,37.62,28.7,153.87,172.38,37.8,104.66,69.88,114.88,365.92,40.37,145.64,110.34,254.82,41.48
9/18/2020,98.35,37.8,27.99,152.39,169.55,37.19,103.44,69.23,110.69,359.73,39.81,145.01,106.84,252.53,40.82
9/21/2020,95.31,36.41,26.98,145.33,161.36,36.43,98.17,69.05,111.92,351.79,39.04,151.12,110.08,248.15,40.68
9/22/2020,94.27,36.37,27.34,147.15,162.34,35.53,98.48,69.51,113.82,361.59,39.32,155.59,111.81,254.75,41.11
9/23/2020,92.74,35.62,26.43,144.38,159.51,34.39,95.56,68.33,110.57,351.59,38.28,149.59,107.12,249.02,39.91
9/24/2020,92.66,35.67,26.48,145.14,160.42,34.32,95.45,69.39,112.19,352.52,37.85,152.31,108.22,249.53,40.43
9/25/2020,93.47,35.73,27.07,145.91,160.27,34.64,96.26,70.46,114.5,356.8,38.45,157.72,112.28,254.82,41.34
9/28/2020,96.16,36.33,27.63,147.68,161.66,35.31,98.82,71.04,118.47,367.3,39.13,160.76,114.96,256.82,41.79
9/29/2020,95.35,36.02,27.29,147.41,159.81,34.28,97.75,70.78,117.38,364.26,39.06,164.81,114.09,261.79,40.46
9/30/2020,96.27,36.35,27.53,149.15,160.18,34.33,100.25,69.39,117.68,364.32,39.39,162.55,115.81,261.9,40.9
10/1/2020,96.97,36.39,27.72,146.71,158.79,33.13,101.33,70.69,119.52,368.6,38.8,168.49,116.79,266.63,41.31
10/2/2020,97.89,36.88,28.22,149.94,160.36,32.98,101.61,70.29,115.47,356.83,38.27,169.61,113.02,259.94,41.18
10/5/2020,99.04,37.43,29.05,153.49,162.75,33.74,103.89,71.98,120.52,366.1,38.57,180.92,116.5,264.65,41.62
10/6/2020,98.02,37.37,28.98,151.53,162.23,33.39,101.76,72.57,119.54,363.98,38.57,175.34,113.16,258.66,41.19
10/7/2020,99.73,37.91,29.56,154.77,166.49,33.5,103.38,74.28,123.03,366.74,39.4,180.18,115.08,258.12,40.99
10/8/2020,101.78,38.24,30.26,156.66,167.71,35.26,106.06,75.26,122.34,373.33,39.79,183.5,114.97,263.76,41.53
10/9/2020,101.2,38.1,29.95,158.94,169.3,34.74,106.34,75.73,124.87,376.7,39.85,187.28,116.97,264.45,41.69
10/12/2020,102.44,38.4,30.46,162.61,168.65,34.63,106.61,76.42,126.69,382.43,40.36,185.17,124.4,275.75,42.13
10/13/2020,100.78,37.21,29.82,162.12,166.63,34.22,105.01,75.37,127.46,381.49,39.81,190.47,121.1,276.14,42.13
10/14/2020,100.22,36.98,29.65,163.61,168.4,34.15,104.81,75.16,129.88,380.3,39.89,187.49,121.19,271.82,42.55
10/15/2020,101.72,37.25,29.96,165.04,169.08,34.45,104.43,74.61,128.58,379.93,39.97,188.6,120.71,266.72,42.8
10/16/2020,101.51,37.21,30.29,168.75,170.97,34.1,104.91,76.4,129.03,378.65,40.16,186.35,119.02,265.93,42.96
10/19/2020,99.8,36.48,30.09,167.53,169.55,33.42,102.47,74.89,128.42,375.77,39.3,186.96,115.98,261.4,42.49
10/20/2020,100.37,36.91,30.65,168.99,170.95,33.7,103.14,75.25,128.3,376.99,39.2,185.74,117.51,267.56,43
10/21/2020,99.37,36.65,31.67,167.4,169.17,33.16,101.43,74.42,128.55,372.05,39.06,177.82,116.87,278.73,44.12
10/22/2020,102.88,37.51,32.01,169.66,170.71,34.86,104.79,75.57,128.38,373.37,38.82,175.93,115.75,278.12,43.36
10/23/2020,103.81,37.85,32.38,168.59,169.8,34.16,100.98,75.77,128.88,372.72,38.82,176.77,115.04,284.79,43.04
10/26/2020,101.24,36.77,31.26,163.2,166.16,33.35,96.88,75.66,126.2,363.04,37.67,169.89,115.05,277.11,42.46
10/27/2020,99.33,35.36,31.16,157.91,161.03,32.82,94.93,75.78,125.91,359.6,36.87,171.02,116.6,283.29,41.7
10/28/2020,96.54,34.15,30.23,151.16,158.53,31.57,91.6,74.46,121.58,347.21,35.71,167.13,111.2,267.67,40.58
10/29/2020,97.17,34.22,31.29,154.67,158.48,32.97,91.07,74.01,126.44,355.01,35.69,169.86,115.32,280.83,40.67
10/30/2020,98.04,33.95,31.49,157.05,159.96,32.62,91.24,73.21,123.36,349.63,35.9,154.88,108.86,263.11,40.33
11/2/2020,100.25,35.52,32.45,163.27,162.94,33.99,93.4,75.13,123.97,351.25,35.9,155.23,108.77,261.36,41.06
11/3/2020,103.41,36.24,32.89,167.69,165.51,33.41,96.29,76.02,125.45,353.76,36.68,158.21,110.44,265.3,41.64
11/4/2020,100.25,36.53,31.59,155.23,160.16,33.23,96.4,73.32,128.97,364.63,36.57,171.29,114.95,287.38,43.1
11/5/2020,104.35,37.2,33.43,163.09,163.2,33.17,98.11,74.75,145.41,380.87,37.23,175.23,119.03,294.68,44.4
11/6/2020,102.96,36.9,33.16,161.29,163.02,32.78,96.69,75.72,145.01,380.62,37.53,198.08,118.69,293.41,44.4
11/9/2020,116.9,41.49,37.52,170.82,163.43,36.93,117.37,75.51,142.61,375.54,38.2,184.08,116.32,278.77,43.23
11/10/2020,116.52,41.85,38.23,172.3,169.14,36.86,115.95,75.99,140.11,363.13,38.72,172,115.97,272.43,42.38
11/11/2020,114.78,40.88,37.35,169.46,169.21,36.48,111.12,77.54,147.69,375.92,39.33,183.42,119.49,276.48,43.26
11/12/2020,113.37,40.31,36.06,169.13,167.05,35.23,111.1,76.67,143.91,370.2,38.67,178.51,119.21,275.08,42.28
11/13/2020,114.08,41.52,37.32,171.71,169.79,36.08,114.99,77.19,144.26,373.5,41.4,177.19,119.26,276.95,41.94
11/16/2020,117.3,43.23,38.49,173.19,173.86,38.16,118.67,77.75,149.07,380.81,42.54,179.16,120.3,278.96,41.84
11/17/2020,116.11,43,38.42,171.91,173.64,38.67,116.48,76.61,148.74,380.6,41.88,187.9,119.39,275,41.44
11/18/2020,115.25,42.86,38.55,172.74,171.4,37.21,114.24,75.79,147.05,380.62,41.32,185.54,118.03,271.97,40.91
11/19/2020,115.56,43.72,38.54,172.9,171.61,37.4,114.14,75.13,147.53,384.33,41.17,191.66,118.64,272.94,41.59
11/20/2020,114.57,43.85,38.61,172.23,172.89,36.94,112.58,75.55,146.03,383.33,40.97,195.97,117.34,269.7,42.11
11/23/2020,117.87,44.45,39.77,174.78,174.14,39.36,116.09,74.57,143.82,387,41.64,207.78,113.85,268.43,42
11/24/2020,123.32,46.13,40.98,176.9,177.08,41.98,120.39,74.98,145.93,392.23,42.61,202.9,115.17,276.92,42.42
11/25/2020,122.03,45.61,40.12,174.63,177.12,40.81,120.58,75.97,144.08,390.83,42.5,212.92,116.03,275.59,42.44
11/27/2020,121.22,45.28,39.71,175.08,176.89,40.19,120.59,75.13,143.83,394.95,42.7,212.52,116.59,277.81,42.37
11/30/2020,117.88,43.93,38.44,173.59,172.73,38.13,118.59,73.59,147.17,401.58,43.02,210.96,119.05,276.97,42.66
12/1/2020,119.74,44.7,39.31,173.26,170.52,38.5,119.93,74.15,151.26,404.57,43.54,203,122.72,286.55,43.3
12/2/2020,122.04,45.31,39.73,173.87,171.85,39.94,122.33,74.31,149.98,403.73,43.89,202,123.08,287.52,43.12
12/3/2020,121.24,45.69,39.84,174.63,171.83,40.21,123.12,73.35,149.91,399.8,44.11,205.53,122.94,281.85,41.63
12/4/2020,122.34,46.29,40.69,182.21,172.46,41.68,125.04,72.52,157.62,411.68,44.38,208.15,122.25,279.7,41.77
12/7/2020,121.88,45.17,39.79,178.71,170.15,40.9,123.94,73.27,158.02,420.89,44.35,212.58,123.75,285.58,42.85
12/8/2020,122,45.24,39.52,178.84,172.46,42.24,123.52,73.68,158.8,423.41,44.37,213.01,124.38,283.4,42.88
12/9/2020,121.05,45.12,39.94,180.07,175.29,42.8,121.69,73.67,156.02,416.22,44.69,207.04,121.78,277.92,42.03
12/10/2020,120.27,45.35,39.71,178.85,173.49,44.01,121.84,73.28,155.75,410.04,44.32,217.25,123.24,277.12,41.66
12/11/2020,119.56,44.84,38.79,179.29,174.02,43.8,120.23,73.8,144.28,405.82,44.32,216.59,122.41,273.55,41.89
12/14/2020,118.3,44.2,38.16,178.05,173.08,42.22,117.36,73.55,146.29,411.8,44.24,215.86,121.78,274.19,41.35
12/15/2020,120.32,44.87,38.54,181.74,174.68,43.04,119.1,74.91,148.36,418.06,44.72,219.99,127.88,275.55,42.43
12/16/2020,120.67,44.68,38.32,179.5,175.41,43.7,119,74.44,149.74,424.9,44.72,227.08,127.81,275.67,42.37
12/17/2020,119.67,44.81,38.23,179.17,176.65,43.48,118.98,75.06,149.53,426.1,44.82,230.74,128.7,274.48,42.83
12/18/2020,119.08,43.89,37.48,180.96,176.42,42.73,117.51,74.51,147.42,434.56,45.44,235.45,126.66,276.4,42.87
12/21/2020,123.55,43.59,37.37,180.16,175.66,41.95,116.41,74.4,146.8,428.88,44.88,233.5,128.23,272.79,42.68
12/22/2020,121.67,43.03,36.8,176.58,174.78,41.24,114.55,74.71,146.34,433.1,44.69,241.58,131.88,267.09,43.3
12/23/2020,125.07,43.53,37.44,178.42,173.99,41.77,116.95,74.33,146.96,425.46,44.38,230.68,130.96,268.11,42.65
12/24/2020,124.52,43.84,37.37,179.56,174.52,41.6,117.35,74.98,148.79,431.46,44.54,228.28,131.97,267.4,42.87
12/28/2020,125.34,43.92,37.07,178.37,174.71,41.74,118.36,75.49,147.74,431.88,44.92,223.34,136.69,277,42.95
12/29/2020,125.01,43.75,37.16,176.65,173.85,41.27,118.14,75.33,148.49,429.04,44.64,214,134.87,276.78,43.05
12/30/2020,125.36,44.01,37.52,180.04,174.11,41.6,119.43,75.91,149.95,434.83,44.48,221.04,133.72,271.87,43.38
12/31/2020,127.07,44.47,37.86,182.02,174.79,41.22,120.91,77.15,152.34,437.85,44.75,217.64,132.69,273.16,44.25
1/4/2021,125.87,43.19,37.13,182.15,171.87,41.5,118.04,74.22,148.5,425.22,43.96,221.16,129.41,268.94,44
1/5/2021,125.65,43.26,37.75,183.64,171.58,43.5,118.67,74.77,152.43,428.1,43.98,229.75,131.01,270.97,43.99
1/6/2021,131.55,44.93,40.21,193.86,174.19,44.61,123.06,78.43,151.19,425.46,44.4,226.89,126.6,263.31,45.13
1/7/2021,135.87,44.68,40.89,194.23,169.72,44.96,121.66,79.29,155.7,443.39,44.96,239.48,130.92,268.74,45.6
1/8/2021,136.02,44.49,40.62,194.26,166.62,45.46,121.78,81.13,156.64,445.64,45.06,241.45,132.05,267.57,46.27
1/11/2021,138.05,44.51,40.28,193.86,165.2,46.84,121.06,79.69,156.11,445.76,45.36,225.5,128.98,256.84,46.97
1/12/2021,140.22,46.18,41,197.54,166.51,47.88,121.62,79.75,154.45,449.39,45.79,227.52,128.8,251.09,47.31
1/13/2021,140.35,46.09,40.72,195.89,166.28,48.42,122.4,81.84,157.42,451.21,45.36,230.92,130.89,251.64,47.5
1/14/2021,141.17,46.87,41.3,197.4,166.41,50.31,123.78,82.53,160.85,452.07,45.15,232.79,128.91,245.64,47.38
1/15/2021,138.64,46.48,41.35,194.62,165.55,47.89,122.15,82.04,157.09,445.85,45.43,227.75,127.14,251.36,46.68
1/19/2021,138.04,47.05,42.25,194.06,169.12,48.84,126.75,82.81,163.77,459.27,45.19,227.26,127.83,261.1,47.42
1/20/2021,135.97,47.06,42.08,192.34,170.22,49.53,128.94,84.05,164.6,461.88,45.34,226.65,132.03,267.48,47.89
1/21/2021,134.83,46.32,41.05,192.19,170.67,48.11,127.43,83.71,164.75,466.82,45.11,219.62,136.87,272.87,47.13
1/22/2021,133.79,46.43,40.08,191.94,169.04,47.43,126.14,84.21,162.42,465.02,44.77,222.88,139.07,274.5,46.81
1/25/2021,132.12,46.57,39.58,187.34,170.39,46.9,121.15,86.87,164.4,464.79,45.03,216.64,142.92,278.01,47.43
1/26/2021,131.58,46.43,39.11,187.21,175.95,45.87,116.15,85.23,162.55,463.87,45.26,209.17,143.16,282.05,47.04
1/27/2021,127.86,45.15,37.6,180.63,186.65,45.35,114.09,80.19,153.67,444.7,45.7,202.46,142.06,272.14,47.07
1/28/2021,130.11,46.12,38.48,184.34,183.42,46.06,118.97,82.46,155.55,451.74,45.34,219.91,137.09,265,46.34
1/29/2021,128.67,45.18,37.44,182.84,175.66,44.84,116.26,80.87,156.28,450.5,44.58,215.96,131.96,258.33,45.09
2/1/2021,129.62,45.61,37.42,184.72,174.7,44.92,117.03,81.7,161.58,466.74,45.4,221.94,134.14,262.01,46.2
2/2/2021,133.61,46.31,38.57,192.5,175.02,45.63,120.7,82.93,164.78,476.88,45.83,227.63,134.99,267.08,47.54
2/3/2021,135.14,45.89,38.95,191.45,175.48,47.42,120.44,83.05,162.3,465.19,45.77,227.94,133.94,266.65,47.39
2/4/2021,138.25,45.75,41.34,191.65,177.1,48.33,124.9,83,147.97,470.63,47.25,237.72,137.39,266.49,47.86
2/5/2021,137.98,45.45,41.68,193,179.01,49.95,126.28,83.6,145.84,466.01,48.08,240.38,136.76,268.1,47.53
2/8/2021,140.14,46.28,42.29,197.45,180.76,52.1,127.99,83.4,147.38,472.7,48.94,259.97,136.91,266.58,47.48
2/9/2021,139.58,46.25,42.14,197.28,180.94,50.63,126.68,83.83,146.11,474.63,48.5,258.12,136.01,269.45,47.71
2/10/2021,139.66,46.69,42.43,197.72,181.08,51.12,128.23,83.91,145.5,470.05,47.24,257.49,135.39,271.87,47.49
2/11/2021,139.27,46.89,41.6,198.35,177.21,49.84,128.31,83.95,145.56,478.39,47.58,265.93,135.13,270.39,47.46
2/12/2021,141.25,46.92,41.4,197.99,178.7,50.52,129.62,83.13,147.98,486.32,47.29,272.75,135.37,270.5,47.33
2/16/2021,144.65,46.35,42.15,202.38,176.63,52.04,130.68,81.19,147.16,489.13,46.51,276.02,133.19,273.97,48
2/17/2021,145.1,47.04,43.27,202.3,176.65,52.85,128.56,80.68,144.75,482.48,46.25,270.94,130.84,273.57,48.23
2/18/2021,145.59,47.29,42.11,199.92,179.37,52.02,128.49,80.73,143.91,483.26,46.34,270.85,129.71,269.39,48.29
2/19/2021,148.02,48.08,42.58,209.91,176.54,52.37,131.71,78.1,144.94,489.96,45.68,276.57,129.87,261.56,48.14
2/22/2021,149.41,49.21,44.1,218.06,176.12,54.3,135.95,75.1,139.46,476.36,45.43,268.08,126,260.33,47.21
2/23/2021,150.61,49.26,44.37,220.18,176.17,55.05,136.94,74.71,137.12,471.9,45.51,256.59,125.86,265.86,46.78
2/24/2021,153.26,49.85,45.43,222.47,177.63,56.7,139.89,73.76,141.1,480.88,45.74,237.32,125.35,264.31,47.33
2/25/2021,151.18,48.65,43.95,221.82,178.76,55.76,137.08,74.06,135.53,457.16,45.52,227.11,120.99,254.69,46.77
2/26/2021,147.17,47.89,43.95,215.88,175.06,54.37,135.26,73.48,136.19,469.87,44.87,230.03,121.26,257.62,46.1
3/1/2021,150.5,48.72,45.31,219.76,176.41,56.4,138.71,75.91,139.49,489.58,45.92,241,127.79,264.91,47.29
3/2/2021,150.01,48.64,45.96,215.82,177.11,56.07,139.25,75.54,137.04,480.51,45.52,252.2,125.12,259,46.88
3/3/2021,152.91,48.94,47.01,214.91,178.06,56.52,142.59,72.52,131.66,463.06,45.13,234.2,122.06,255.41,45.57
3/4/2021,150.56,48.4,46.27,212.77,177.63,58.71,142.68,71.29,127.8,443.59,44.56,218.41,120.13,257.64,46
3/5/2021,150.91,49.95,46.97,220.16,180.8,60.93,147.33,70.7,129.75,450.14,46.25,216.44,121.42,264.28,48.23
3/8/2021,152.91,50.78,47.24,221.58,183.77,60.87,150.27,70.86,123.2,421.25,47.51,201.87,116.36,255.31,48.33
3/9/2021,151.83,50.2,46.62,216.8,181.18,59.93,145.1,74.02,129.11,443.6,47.89,225.09,121.09,265.74,48.88
3/10/2021,155.13,50.81,47.85,221.06,184.51,61.77,146.75,74.46,127.87,437.59,48.29,226.73,119.98,264.9,48.18
3/11/2021,154.32,51.01,48.01,219.76,184.57,61.31,147.75,74.86,131.74,453.69,48.8,241.72,121.96,273.88,48.03
3/12/2021,156.15,51.84,48.44,229,184.92,61.97,148.54,75.67,129.98,451.17,48.82,242.11,121.03,268.4,48.14
3/15/2021,155.37,52.14,48.34,230.74,189.48,60.39,146.99,75.52,131.64,470.77,49.41,251.23,123.99,273.75,48.66
3/16/2021,153.51,51.1,47.33,226.46,186.85,59.11,143.3,75.38,133.65,478.18,49.67,243.36,125.57,279.28,48.49
3/17/2021,155.09,51.67,47.67,233.63,188.3,59.37,144.68,72.96,133.92,483.59,49.42,246.47,124.76,284.01,48.01
3/18/2021,157.65,51.77,47.82,230.68,191,56.81,142.58,71.13,129.75,464.15,48.8,224.3,120.53,278.62,48.31
3/19/2021,155.14,51.16,46.83,225.29,188.71,56.49,140.71,70.84,131.02,474.46,48.98,224.84,119.99,290.11,48.58
3/22/2021,150.97,50.55,46.23,226.02,189.47,55.91,139.95,71.69,134.09,475.28,50.3,226.13,123.39,293.54,49.04
3/23/2021,149.46,49.5,44.98,218.25,188.33,55.22,136.08,74.02,132.52,464.06,50.01,223.2,122.54,290.63,49.19
3/24/2021,150.62,49.9,44.99,221.23,190.69,56.34,138.42,72.83,127.18,457.27,49.65,213.51,120.09,282.14,49.11
3/25/2021,152.55,51.14,46.5,224.25,193.1,56.18,142.28,73.45,127.28,461.7,50.51,208.47,120.59,278.74,48.86
3/26/2021,155.09,51.56,46.82,229.5,194.88,57.71,143.73,74.06,132.99,482.04,52.57,213.6,121.21,283.02,50.24
3/29/2021,152.68,51.34,46.58,230.22,195.74,57.4,142.37,74.8,131.27,472.62,52.52,207.18,121.39,290.82,50.28
3/30/2021,154.48,51.83,47.34,233.08,194.64,56.69,143.49,74.22,130.11,456.16,51.77,212.83,119.9,288,49.15
3/31/2021,152.23,51.18,46.21,231.87,192.68,55.83,141.44,75.61,132.59,463.66,51.71,227.05,122.15,294.53,49.15
4/1/2021,153.71,51.42,46.38,232.74,192.7,57.39,144.57,75.77,137.79,475.95,51.98,229.51,123,298.66,50.28
4/5/2021,153.62,51.45,46.75,233.71,194.97,56.5,146.06,76.78,140.33,488.48,52.41,229.95,125.9,308.91,50.7
4/6/2021,152.54,51.61,46.66,230.64,194.84,56.34,146.15,77.56,138.06,483.87,52.03,236.5,126.21,306.26,50.89
4/7/2021,154.93,51.72,47.08,230.41,194.95,56.59,147.13,77.41,139.43,482.46,51.77,245.12,127.9,313.09,50.26
4/8/2021,155.12,51.49,46.06,230.48,195.72,56,147.04,77.76,140.34,485.48,51.91,258.37,130.36,313.02,51.17
4/9/2021,156.28,51.64,46.6,230.75,198,55.87,147.78,77.94,140.57,485.09,52.09,261.65,133,312.46,52.03
4/12/2021,155.95,52.44,47.16,230.93,197.83,55.5,147.57,77.64,137.44,483.67,51.57,265.2,131.24,311.54,52.03
4/13/2021,154.09,52.29,46.69,229.35,196.47,55.71,145.99,79.04,137.3,484.96,51.66,273.23,134.43,309.76,52.64
4/14/2021,151.21,52.87,47.49,232.58,196.75,57.32,147.42,79.13,134.75,477.3,51.37,258.4,132.03,302.82,52.48
4/15/2021,152.17,52.83,46.66,232.52,197.48,56.98,148.53,80.18,137.84,480,51.64,263.08,134.5,307.82,53.35
4/16/2021,153.3,53.45,47.1,233.36,198.58,56.66,149.99,80.94,138.21,478.79,52.8,256.1,134.16,306.18,53.39
4/19/2021,152.65,53.56,46.73,232.39,198.59,56.48,148.54,79.79,135.25,462,52.85,245.33,134.84,302.24,52.88
4/20/2021,149.27,52.59,45.53,227.63,198.3,55.29,145.1,80.53,133.4,457.26,51.79,245.5,133.11,302.65,53.23
4/21/2021,150.54,53.5,46.76,232.46,200.88,56,147.18,77.97,136.19,459.79,51.93,245.25,133.5,301.47,53.11
4/22/2021,147.37,52.94,46.46,228.89,200.9,55.27,147.16,78.32,132.97,455.11,51.5,245.11,131.94,296.52,53.24
4/23/2021,150.19,53.37,47.34,230.11,202.2,55.57,144.33,78.24,135.43,466.13,51.91,246.43,134.32,301.13,54.16
4/26/2021,150.56,53.37,47.53,230.56,199.63,55.68,150.34,77.93,138.96,471.85,51.64,255.77,134.72,303.04,53.34
4/27/2021,151.25,53.53,48.44,230.34,194.45,56.41,150.36,77.28,138.01,466.35,51.37,253.79,134.39,303.57,53.6
4/28/2021,152.23,53.52,48.21,232.3,195.93,58.11,152.54,77.09,136.57,459.2,51.11,254.2,133.58,307.1,53.22
4/29/2021,155.19,54.22,48.94,227.47,199.05,58.94,154.63,77.22,142.68,466.29,51.46,247.76,133.48,329.51,53.96
4/30/2021,153.81,53.73,48.45,228.11,197.14,57.24,153.35,77.51,138.8,456.2,50.91,244.82,131.46,325.08,53.85
5/3/2021,153.36,54.52,49.05,228.17,198.61,58.82,154.8,76.7,137.43,450.14,51.17,243.68,132.54,322.58,54.16
5/4/2021,155.48,54.89,48.4,233.41,199.38,59.19,154.53,75.69,134.12,444.54,50.71,231.19,127.85,318.36,54.51
5/5/2021,157.52,55.38,48.87,237.88,201.44,60.97,156.39,73.78,134.65,443.83,51.13,231.87,128.1,315.02,54.52
5/6/2021,160.69,56.18,50.17,237.07,202.41,61.55,156.88,74.01,136,448.58,52.44,223.96,129.74,320.02,54.53
5/7/2021,161.24,56.11,51.19,240.99,203.07,62.43,158.98,74.53,137.85,452.58,53.43,233.35,130.21,319.08,54.85
5/10/2021,161.22,56.53,51.92,242.61,207.33,62.58,158.68,74.8,128.94,436.1,53.16,216.43,126.85,305.97,54.51
5/11/2021,158.54,55.22,50.38,239.3,203.72,60.59,154.43,74.07,128.37,440.07,52.83,220.65,125.91,306.53,53.24
5/12/2021,157.45,54.45,50.08,237.32,198.87,60.04,152.3,71.54,124.62,422.38,51.6,206.67,122.77,302.55,52.79
5/13/2021,161.5,55.5,50.85,240.07,203.41,59.3,154.08,72.63,127.11,430.6,52.49,197.13,124.97,305.26,53.63
5/14/2021,164.01,56.46,51.9,242.23,204.38,60.77,157.15,73.12,130.15,441.62,52.9,207.85,127.45,315.94,54.79
5/17/2021,164.67,56.42,51.57,244.79,205.11,62.19,156.86,71.9,129.8,439.94,52.94,202.92,126.27,315.46,54.58
5/18/2021,162.35,55.91,51.11,239.47,203.03,60.43,154.99,72.29,128.91,433.74,52.93,203.16,124.85,309.96,53.98
5/19/2021,161.11,55.76,50.67,236.87,202.6,58.98,154.73,72.66,130.66,441.72,52.47,200.11,124.69,313.59,53.65
5/20/2021,160.83,55.65,50.53,234.99,201.65,58.84,155.53,74.29,132.64,455,52.85,204.91,127.31,318.61,54.49
5/21/2021,162.66,55.99,51.31,237.24,201.86,58.92,156.87,74.44,131.46,451.24,52.43,200.01,125.43,316.23,54.62
5/24/2021,163.54,56.37,51.88,239.05,202.61,59.61,158.64,74.03,132.91,459.19,53.39,210.95,127.1,324.63,54.97
5/25/2021,161.85,55.76,50.8,237.17,201.71,58.26,158.01,73.37,133.75,459.54,53.31,216.2,126.9,327.79,54.77
5/26/2021,161.83,56.25,51.37,237.71,201.58,58.94,158.58,73.47,133.09,460.49,52.91,222.34,126.85,327.66,55.15
5/27/2021,164.35,56.82,52.71,241.28,203.24,58.56,159.74,73,133.64,467.68,52.92,220.9,125.28,332.75,55.33
5/28/2021,164.24,56.68,52.84,241.08,203.04,58.37,160.13,73.22,134.54,472.33,52.9,222.52,124.61,328.73,55.82
6/1/2021,166.05,57.21,53.55,242.76,203.2,60.46,163.76,72.12,133.94,468.31,52.62,221.95,124.28,329.13,54.82
6/2/2021,166.06,57.15,53.04,243.46,203.29,60.94,164.12,72.71,133.82,473.73,52.96,220.41,125.06,329.15,55.61
6/3/2021,166.17,57.25,53.54,243.84,203.67,61.18,164.52,72.37,131.78,464.8,53.33,211.43,123.54,326.04,56.02
6/4/2021,166.44,57.48,53.42,244.02,206.05,61.45,165,72.34,134.34,475,54.07,213.69,125.89,330.35,56.74
6/7/2021,165.66,57.39,53.07,239.76,203.73,61.05,165.92,72.47,133.32,463.78,53.92,216.95,125.9,336.58,56.3
6/8/2021,165,57.29,53.23,240.16,203.59,62.13,166.51,72.14,134.2,463.53,54.13,214.12,126.74,333.68,56.32
6/9/2021,162.94,56.59,52.16,234.65,202.74,62.65,164.09,72.45,132.89,463.93,54.02,210.21,127.13,330.25,56.37
6/10/2021,160.4,56.2,51.57,225.73,203.13,62.75,162.23,73.51,134.22,468.67,55.03,217.14,126.11,332.46,56.12
6/11/2021,160.29,56.25,52.02,220.7,202.81,62.17,164.51,73.49,134.62,470.7,54.77,219.34,127.35,331.26,57.65
6/14/2021,157.57,55.43,51.1,219.01,201.36,62.07,163.81,73.31,137.31,475.83,54.17,230.95,130.48,336.77,58.39
6/15/2021,155.18,55.4,51.53,219.46,200.61,64.33,166.27,73.43,135.58,470.74,53.79,227.75,129.64,336.75,58.76
6/16/2021,156.27,55.1,51.68,217.16,196.91,64.1,164.68,73.3,134.95,465.75,53.47,225.11,130.15,331.08,59.12
6/17/2021,151.76,53.46,48.77,209.45,195.14,61.99,162.13,74.58,135.35,471.17,53.13,236.13,131.79,336.51,59.93
6/18/2021,147.92,52.08,46.85,208.86,191.6,60.4,158.17,73.28,133,463.5,52.07,237.05,130.46,329.66,58.6
6/21/2021,150.43,53.07,47.75,213.21,195.21,62.59,164.9,74.33,133.96,464.61,53.18,233.89,132.3,332.29,59.59
6/22/2021,150.21,52.83,47.55,213.13,195.14,63.79,164.5,74.11,135.08,464.45,53.26,235.97,133.98,339.03,59.57
6/23/2021,151.12,52.69,47.73,213.79,192.36,64.26,166.02,73.35,135.52,466.66,52.76,238.7,133.7,340.59,59.32
6/24/2021,152.51,53.16,48.21,219.34,193.26,64.52,168.21,72.88,137.92,470.06,52.78,244.15,133.41,343.18,59.27
6/25/2021,154.05,54.22,49.02,216.31,194.75,64.66,169.45,73.86,137.65,462.2,53.06,239.94,133.11,341.37,59.36
6/28/2021,154.33,53.37,47.96,216.27,196.5,63.01,164.78,75.15,139.72,472.8,52.96,246.6,134.78,355.64,59.04
6/29/2021,154.14,53.55,47.4,215.1,196.03,62.62,164.25,74.08,142.62,477.15,52.91,248.87,136.33,351.89,58.95
6/30/2021,155.54,53.66,47.6,217.63,198.63,63.08,165.23,73.28,142.93,476.84,53,243.8,136.96,347.71,58.6
